vin,county,city,postal_code,model_year,make,model,electric_vehicle_type,electric_range,electric_utility,2020_census_tract,longitude,latitude
1V2JNPE85P,King,Beaux Arts,98004,2023,VOLKSWAGEN,ID.4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023901,-122.1872,47.61001
7SAYGAEE4R,King,Redmond,98052,2024,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032321,-122.13158,47.67858
KM8KNDDF1R,Clark,Camas,98607,2024,HYUNDAI,IONIQ 5,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041400,-122.40199,45.58694
1C4JJXR66P,King,Tukwila,98188,2023,JEEP,WRANGLER,PHEV,21,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028200,-122.29179,47.43473
WBY1Z4C50E,King,Sammamish,98074,2014,BMW,I3,PHEV,72,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032217,-122.02054,47.60326
WVWKR7AU6K,King,Bellevue,98007,2019,VOLKSWAGEN,E-GOLF,BEV,125,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023201,-122.12056,47.61334
5YJSA1E16G,Cowlitz,Longview,98632,2016,TESLA,MODEL S,BEV,210,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015001900,-122.95058,46.14681
1C4JJXR63P,King,Tukwila,98188,2023,JEEP,WRANGLER,PHEV,21,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028200,-122.29179,47.43473
KNDPZDDH2S,King,Seattle,98109,2025,KIA,SPORTAGE,PHEV,34,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007301,-122.35022,47.63824
5YJ3E1EA5R,Clark,Camas,98607,2024,TESLA,MODEL 3,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040609,-122.40199,45.58694
2C4RC1S75N,King,Kirkland,98034,2022,CHRYSLER,PACIFICA,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022203,-122.22901,47.72201
WA1F2AFY1L,King,Seattle,98112,2020,AUDI,Q5 E,PHEV,20,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30207,47.64085
5YJ3E1EB2K,King,Seattle,98109,2019,TESLA,MODEL 3,BEV,220,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701,-122.35022,47.63824
WBY73AW08P,Kitsap,Bainbridge Island,98110,2023,BMW,I4,BEV,0,PUGET SOUND ENERGY INC,53035090902,-122.521,47.62728
1C4RJXN63S,Clark,Vancouver,98685,2025,JEEP,WRANGLER,PHEV,21,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040908,-122.70303,45.70954
WA15AAGEXR,King,Seattle,98112,2024,AUDI,Q8,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30207,47.64085
WAUSPBFF7G,King,Seattle,98125,2016,AUDI,A3,PHEV,16,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,-122.30253,47.72656
1N4AZ0CP3E,King,Kent,98030,2014,NISSAN,LEAF,BEV,84,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029508,-122.19975,47.37483
7SAYGDED8R,King,Seattle,98133,2024,TESLA,MODEL Y,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000300,-122.35029,47.71871
KM8K23AG9P,King,Seattle,98125,2023,HYUNDAI,KONA ELECTRIC,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
5YJ3E1EAXP,Clark,Battle Ground,98604,2023,TESLA,MODEL 3,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040408,-122.5331,45.78092
4JGGM1CB1P,King,Kirkland,98034,2023,MERCEDES-BENZ,EQE-CLASS SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
1G1RC6S52H,King,Kirkland,98033,2017,CHEVROLET,VOLT,PHEV,53,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022401,-122.2066,47.67887
KNDRMDJH5S,King,Bellevue,98006,2025,KIA,SORENTO,PHEV,30,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024704,-122.12096,47.55584
7SAYGDED3R,King,Bellevue,98006,2024,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024904,-122.12096,47.55584
SADHD2S12L,King,Kirkland,98034,2020,JAGUAR,I-PACE,BEV,234,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022300,-122.22901,47.72201
1G1FW6S04P,King,Kirkland,98034,2023,CHEVROLET,BOLT EV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021904,-122.22901,47.72201
7PDSGBBA8S,King,North Bend,98045,2025,RIVIAN,R1S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032705,-121.7831,47.49348
JM3KJEHA8S,King,Kirkland,98034,2025,MAZDA,CX-70,PHEV,26,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022006,-122.22901,47.72201
KM8JBDA29P,King,Shoreline,98177,2023,HYUNDAI,TUCSON,PHEV,33,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020200,-122.36498,47.72238
5YJ3E1EB0M,King,Kent,98042,2021,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033031704,-122.09124,47.33778
1N4AZ1CP0K,King,Bothell,98011,2019,NISSAN,LEAF,BEV,150,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021804,-122.20563,47.76144
SADHC2S16L,King,Renton,98055,2020,JAGUAR,I-PACE,BEV,234,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025805,-122.197,47.43876
YV4BR0DK6M,Kitsap,Seabeck,98380,2021,VOLVO,XC60,PHEV,18,PUGET SOUND ENERGY INC,53035091301,-122.81585,47.64509
KM8KRDDF4R,King,Seattle,98103,2024,HYUNDAI,IONIQ 5,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700,-122.35436,47.67596
5YJSA1CN1D,Clark,Camas,98607,2013,TESLA,MODEL S,BEV,208,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041400,-122.40199,45.58694
1V2DNPE88P,King,Bellevue,98004,2023,VOLKSWAGEN,ID.4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023808,-122.1872,47.61001
1C4JJXN63P,King,Sammamish,98074,2023,JEEP,WRANGLER,PHEV,21,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032316,-122.02054,47.60326
WMZYU7C59K,King,Seattle,98104,2019,MINI,COUNTRYMAN,PHEV,12,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033008401,-122.32945,47.60357
1N4BZ0CP2H,King,Beaux Arts,98004,2017,NISSAN,LEAF,BEV,107,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023901,-122.1872,47.61001
YSMED3KA1P,King,Kirkland,98034,2023,POLESTAR,PS2,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033021906,-122.22901,47.72201
3FMTK4SX8N,King,Bellevue,98004,2022,FORD,MUSTANG MACH-E,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023807,-122.1872,47.61001
1FTVW3LKXR,King,Tukwila,98188,2024,FORD,F-150,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028200,-122.29179,47.43473
1N4BZ1BP8L,King,Seattle,98107,2020,NISSAN,LEAF,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033004800,-122.38591,47.67597
1GYKPPRK4R,King,Seattle,98109,2024,CADILLAC,LYRIQ,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007002,-122.35022,47.63824
KNDAFFS58R,King,Redmond,98052,2024,KIA,EV9,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032321,-122.13158,47.67858
WB523CF04P,King,Seattle,98177,2023,BMW,IX,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001600,-122.36498,47.72238
7SAYGDED7P,King,Kirkland,98033,2023,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022501,-122.2066,47.67887
5YJ3E1EC5P,King,Seattle,98177,2023,TESLA,MODEL 3,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,-122.36498,47.72238
5YJ3E1EA2L,King,Newcastle,98056,2020,TESLA,MODEL 3,BEV,266,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024703,-122.1805,47.50006
1C4RJXR65R,Clallam,Port Angeles,98362,2024,JEEP,WRANGLER,PHEV,21,"BONNEVILLE POWER ADMINISTRATION, CITY OF PORT ANGELES - (WA)",53009000900,-123.43112,48.11892
3FA6P0PU6D,Clark,Vancouver,98683,2013,FORD,FUSION,PHEV,19,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041323,-122.49212,45.60365
5YJSA1E49F,Cowlitz,Longview,98632,2015,TESLA,MODEL S,BEV,208,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015001900,-122.95058,46.14681
2C4RC1S70P,King,Shoreline,98155,2023,CHRYSLER,PACIFICA,PHEV,32,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033020500,-122.3175,47.75781
1V2WNPE88P,King,Kirkland,98033,2023,VOLKSWAGEN,ID.4,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
1G1FY6S00K,Clark,Vancouver,98684,2019,CHEVROLET,BOLT EV,BEV,238,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041320,-122.48723,45.63701
7SAYGDEF4P,King,Kirkland,98033,2023,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
2C4RC1H77J,Thurston,Olympia,98501,2018,CHRYSLER,PACIFICA,PHEV,33,PUGET SOUND ENERGY INC,53067010700,-122.89166,47.03956
5YJYGAEE4M,King,Redmond,98052,2021,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032321,-122.13158,47.67858
JHMZC5F31J,Kitsap,Bainbridge Island,98110,2018,HONDA,CLARITY,PHEV,47,PUGET SOUND ENERGY INC,53035090800,-122.521,47.62728
1GC10UEDXR,Thurston,Tumwater,98501,2024,CHEVROLET,SILVERADO EV,BEV,0,PUGET SOUND ENERGY INC,53067010801,-122.89166,47.03956
3FMTK3S54P,Clark,Vancouver,98684,2023,FORD,MUSTANG MACH-E,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041317,-122.48723,45.63701
5UX43EU08S,King,Bellevue,98005,2025,BMW,X5,PHEV,40,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023702,-122.1621,47.64441
5YJSA1E12G,King,Kirkland,98033,2016,TESLA,MODEL S,BEV,210,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
5NMMCET16R,King,Kirkland,98033,2024,GENESIS,GV70,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022402,-122.2066,47.67887
1G1FY6S05P,King,Tukwila,98178,2023,CHEVROLET,BOLT EUV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033026300,-122.23825,47.49461
JTDKARFP4J,Jefferson,Chimacum,98325,2018,TOYOTA,PRIUS PRIME,PHEV,25,"BONNEVILLE POWER ADMINISTRATION, PUGET SOUND ENERGY INC, PUD NO 1 OF JEFFERSON COUNTY",53031950400,-122.77328,48.01182
7SAXCAE50P,King,Kirkland,98033,2023,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022604,-122.2066,47.67887
1N4AZ1CV4N,King,Seattle,98117,2022,NISSAN,LEAF,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002900,-122.38418,47.70044
7SAYGDED6P,King,Bellevue,98008,2023,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023000,-122.11867,47.63131
1N4AZ1CP6K,Thurston,Olympia,98513,2019,NISSAN,LEAF,BEV,150,PUGET SOUND ENERGY INC,53067012332,-122.81754,46.98876
JTMFB3FVXN,King,Kirkland,98033,2022,TOYOTA,RAV4 PRIME,PHEV,42,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022702,-122.2066,47.67887
1FADP3R4XG,King,Kirkland,98034,2016,FORD,FOCUS,BEV,76,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022005,-122.22901,47.72201
WBA33AG03N,King,Seattle,98109,2022,BMW,530E,PHEV,18,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006701,-122.35022,47.63824
1G1FX6S09P,King,Seattle,98177,2023,CHEVROLET,BOLT EV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033001400,-122.36498,47.72238
7SAXCAE59R,King,Bellevue,98008,2024,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023300,-122.11867,47.63131
1C4RJYC60P,Clark,Vancouver,98683,2023,JEEP,GRAND CHEROKEE,PHEV,25,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041323,-122.49212,45.60365
KNDPYDDH1R,Yakima,Yakima,98902,2024,KIA,SPORTAGE,PHEV,34,PACIFICORP,53077000800,-120.52401,46.59739
WMZ23BS05P,King,Seattle,98107,2023,MINI,COUNTRYMAN,PHEV,17,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003302,-122.38591,47.67597
1G1FY6S03P,King,Seattle,98102,2023,CHEVROLET,BOLT EUV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006500,-122.32427,47.63433
WMW13DJ04N,Jefferson,Port Ludlow,98365,2022,MINI,HARDTOP,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUGET SOUND ENERGY INC, PUD NO 1 OF JEFFERSON COUNTY",53031950301,-122.68475,47.92989
WVWPR7AU3K,King,Seattle,98119,2019,VOLKSWAGEN,E-GOLF,BEV,125,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033005902,-122.3684,47.64586
7SAYGAEE9S,Snohomish,Lynnwood,98036,2025,TESLA,MODEL Y,BEV,0,PUGET SOUND ENERGY INC,53061051932,-122.29245,47.82557
JTMABACA2R,King,Kent,98031,2024,TOYOTA,BZ4X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029403,-122.17743,47.41185
KNDCR3L13P,King,Sammamish,98074,2023,KIA,NIRO,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032318,-122.02054,47.60326
KM8KNDAF0P,King,Bellevue,98006,2023,HYUNDAI,IONIQ 5,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024901,-122.12096,47.55584
3GNKDBRJ6R,King,Kirkland,98033,2024,CHEVROLET,BLAZER EV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
JN1CF0BB3R,King,Redmond,98052,2024,NISSAN,ARIYA,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022802,-122.13158,47.67858
1N4AZ0CP4G,Clark,Vancouver,98686,2016,NISSAN,LEAF,BEV,84,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040811,-122.62731,45.71668
KNDCE3LG5N,King,Des Moines,98198,2022,KIA,NIRO,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033028901,-122.32192,47.40139
5YJSA1E28G,King,Seattle,98103,2016,TESLA,MODEL S,BEV,210,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033002700,-122.35436,47.67596
3GN7DLRR8R,King,Seattle,98125,2024,CHEVROLET,EQUINOX EV,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000800,-122.30253,47.72656
5YJXCBE20L,King,Newcastle,98056,2020,TESLA,MODEL X,BEV,293,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025001,-122.1805,47.50006
5YJSA1E49K,King,Seattle,98144,2019,TESLA,MODEL S,BEV,270,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033009400,-122.30866,47.57874
5YJ3E1EA0R,King,Kent,98031,2024,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029403,-122.17743,47.41185
7SAXCAE53N,King,Kirkland,98034,2022,TESLA,MODEL X,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022003,-122.22901,47.72201
7PDSGBBA6P,King,Bellevue,98004,2023,RIVIAN,R1S,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024001,-122.1872,47.61001
53TBH2MC0B,Clark,Battle Ground,98604,2011,TH!NK,CITY,BEV,100,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040203,-122.5331,45.78092
1N4AZ1BV4R,Clark,Vancouver,98664,2024,NISSAN,LEAF,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041206,-122.59219,45.62158
2C4RC1L78M,King,Renton,98058,2021,CHRYSLER,PACIFICA,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025803,-122.08747,47.4466
7SAYGAEE7S,King,Redmond,98052,2025,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022605,-122.13158,47.67858
2C4RC1L79M,King,Renton,98056,2021,CHRYSLER,PACIFICA,PHEV,32,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025304,-122.1805,47.50006
1G1RB6S57J,Cowlitz,Kelso,98626,2018,CHEVROLET,VOLT,PHEV,53,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF COWLITZ COUNTY",53015000901,-122.89868,46.14425
7SAYGDEFXR,King,Kent,98031,2024,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029306,-122.17743,47.41185
WBY33FK04R,King,Bellevue,98005,2024,BMW,I5,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023702,-122.1621,47.64441
JTMABABA8R,Clark,Vancouver,98662,2024,SUBARU,SOLTERRA,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040709,-122.57722,45.64251
JN1DF0CD0P,King,Seattle,98125,2023,NISSAN,ARIYA,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000102,-122.30253,47.72656
JA4J24A58K,Clark,Vancouver,98665,2019,MITSUBISHI,OUTLANDER,PHEV,22,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041010,-122.64443,45.67871
KNDC34LA2R,King,Kirkland,98033,2024,KIA,EV6,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
5YJSA1DN3C,King,Seattle,98177,2012,TESLA,MODEL S,BEV,265,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000500,-122.36498,47.72238
JM3KKDHA9R,King,Seattle,98117,2024,MAZDA,CX-90,PHEV,26,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033003000,-122.38418,47.70044
JHMZC5F17J,King,Seattle,98125,2018,HONDA,CLARITY,PHEV,47,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000700,-122.30253,47.72656
5YJXCDE23J,King,Redmond,98052,2018,TESLA,MODEL X,BEV,238,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022802,-122.13158,47.67858
5UX43EU06S,Yakima,Yakima,98908,2025,BMW,X5,PHEV,40,PACIFICORP,53077000904,-120.60272,46.59656
WP0AB2Y1XS,King,Bellevue,98004,2025,PORSCHE,TAYCAN,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024001,-122.1872,47.61001
KM8HE3A61R,Snohomish,Lynnwood,98087,2024,HYUNDAI,KONA ELECTRIC,BEV,0,PUGET SOUND ENERGY INC,53061041816,-122.27981,47.85727
WA1E2AFY6P,King,Seattle,98112,2023,AUDI,Q5 E,PHEV,23,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006200,-122.30207,47.64085
4JGGM1CBXP,King,Bellevue,98004,2023,MERCEDES-BENZ,EQE-CLASS SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033024001,-122.1872,47.61001
YSMFD3KA8R,King,Issaquah,98029,2024,POLESTAR,PS2,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032221,-122.00292,47.54748
KNDCD3LD6N,Jefferson,Port Townsend,98368,2022,KIA,NIRO,PHEV,26,"BONNEVILLE POWER ADMINISTRATION, PUGET SOUND ENERGY INC, PUD NO 1 OF JEFFERSON COUNTY",53031950604,-122.77263,48.1212
5YJ3E1EB2M,Kitsap,Silverdale,98383,2021,TESLA,MODEL 3,BEV,0,PUGET SOUND ENERGY INC,53035091205,-122.69275,47.65171
5YJ3E1ET4R,Clark,Battle Ground,98604,2024,TESLA,MODEL 3,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040414,-122.5331,45.78092
1FMCU0E15P,King,Kirkland,98033,2023,FORD,ESCAPE,PHEV,37,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022603,-122.2066,47.67887
3GNKDCRJ3R,Snohomish,Lake Stevens,98258,2024,CHEVROLET,BLAZER EV,BEV,0,PUGET SOUND ENERGY INC,53061052605,-122.06402,48.01497
1N4BZ0CP3H,Clark,Vancouver,98685,2017,NISSAN,LEAF,BEV,107,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040904,-122.70303,45.70954
3GN7DLRP1S,King,Renton,98055,2025,CHEVROLET,EQUINOX EV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025805,-122.197,47.43876
JTDKAMFP6N,King,Seattle,98125,2022,TOYOTA,PRIUS PRIME,PHEV,25,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,-122.30253,47.72656
7SAYGDEEXS,King,Renton,98056,2025,TESLA,MODEL Y,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025500,-122.1805,47.50006
1GYKPYRL6S,King,Seattle,98112,2025,CADILLAC,LYRIQ,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30207,47.64085
5YJYGDEF0M,Clark,La Center,98629,2021,TESLA,MODEL Y,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040201,-122.67248,45.86156
5YJ3E1EB6P,Snohomish,Mill Creek,98012,2023,TESLA,MODEL 3,BEV,0,PUGET SOUND ENERGY INC,53061052004,-122.21061,47.83448
YSMFD3KA0R,King,Kirkland,98033,2024,POLESTAR,PS2,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022006,-122.2066,47.67887
2T3YL4DV1D,King,Seattle,98125,2013,TOYOTA,RAV4,BEV,103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000201,-122.30253,47.72656
5YJYGDEF9M,Snohomish,Mukilteo,98275,2021,TESLA,MODEL Y,BEV,0,PUGET SOUND ENERGY INC,53061041301,-122.29196,47.89908
WA1L2BFZ8P,Kitsap,Bainbridge Island,98110,2023,AUDI,Q4,BEV,0,PUGET SOUND ENERGY INC,53035091002,-122.521,47.62728
5YJSA1E29J,Kitsap,Poulsbo,98370,2018,TESLA,MODEL S,BEV,249,PUGET SOUND ENERGY INC,53035091100,-122.64681,47.73689
1G1RA6E48E,King,Kent,98031,2014,CHEVROLET,VOLT,PHEV,38,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033029306,-122.17743,47.41185
4JGGM1CB3P,King,Bellevue,98006,2023,MERCEDES-BENZ,EQE-CLASS SUV,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033025007,-122.12096,47.55584
7SAXCBE65R,King,Seattle,98125,2024,TESLA,MODEL X,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,-122.30253,47.72656
7PDSGABA0P,Clark,Camas,98607,2023,RIVIAN,R1S,BEV,0,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011041325,-122.40199,45.58694
WBA8E1C54J,King,Seattle,98125,2018,BMW,330E,PHEV,14,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000900,-122.30253,47.72656
JTJCJMGA9R,King,Kirkland,98034,2024,LEXUS,RX,PHEV,37,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022201,-122.22901,47.72201
5YJYGDEE3L,Clark,Vancouver,98685,2020,TESLA,MODEL Y,BEV,291,"BONNEVILLE POWER ADMINISTRATION, PUD NO 1 OF CLARK COUNTY - (WA)",53011040907,-122.70303,45.70954
WA12AAGE2N,King,Kirkland,98034,2022,AUDI,E-TRON SPORTBACK,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022203,-122.22901,47.72201
WA1L2BFZ0P,King,Seattle,98122,2023,AUDI,Q4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033007503,-122.31009,47.60803
WBY73AW03P,King,Seattle,98112,2023,BMW,I4,BEV,0,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033006300,-122.30207,47.64085
LPSED3KA8M,King,Sammamish,98074,2021,POLESTAR,PS2,BEV,233,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033032316,-122.02054,47.60326
KNDADFS58R,King,Kirkland,98034,2024,KIA,EV9,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033022203,-122.22901,47.72201
5YJ3E1EAXR,King,Bellevue,98004,2024,TESLA,MODEL 3,BEV,0,"PUGET SOUND ENERGY INC, CITY OF TACOMA - (WA)",53033023806,-122.1872,47.61001
